timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_size,flags,action,device_id
2026-02-11 15:01:23,75.219.230.36,192.168.1.154,18115,341,TCP,60,S,deny,firewall-main
2026-02-11 15:01:31,75.219.230.36,192.168.1.154,19677,349,TCP,60,S,deny,firewall-main
2026-02-11 15:01:39,75.219.230.36,192.168.1.154,54513,117,TCP,60,S,deny,firewall-main
2026-02-11 15:01:47,75.219.230.36,192.168.1.154,6128,896,TCP,60,S,deny,firewall-main
2026-02-11 15:01:55,75.219.230.36,192.168.1.154,42740,557,TCP,60,S,deny,firewall-main
2026-02-11 15:02:02,75.219.230.36,192.168.1.154,27544,774,TCP,60,S,deny,firewall-main
2026-02-11 15:02:11,75.219.230.36,192.168.1.154,25549,388,TCP,60,S,deny,firewall-main
2026-02-11 15:02:18,75.219.230.36,192.168.1.154,3661,944,TCP,60,S,deny,firewall-main
2026-02-11 15:02:26,75.219.230.36,192.168.1.154,8590,415,TCP,60,S,deny,firewall-main
2026-02-11 15:02:34,75.219.230.36,192.168.1.154,14247,824,TCP,60,S,deny,firewall-main
2026-02-11 15:02:42,75.219.230.36,192.168.1.154,16738,200,TCP,60,S,deny,firewall-main
2026-02-11 15:02:50,75.219.230.36,192.168.1.154,9718,375,TCP,60,S,deny,firewall-main
2026-02-11 15:02:58,75.219.230.36,192.168.1.154,18387,528,TCP,60,S,deny,firewall-main
2026-02-11 15:03:05,75.219.230.36,192.168.1.154,24843,595,TCP,60,S,deny,firewall-main
2026-02-11 15:03:13,75.219.230.36,192.168.1.154,37591,524,TCP,60,S,deny,firewall-main
2026-02-11 15:03:22,75.219.230.36,192.168.1.154,4907,427,TCP,60,S,deny,firewall-main
2026-02-11 15:03:30,75.219.230.36,192.168.1.154,54512,542,TCP,60,S,deny,firewall-main
2026-02-11 15:03:38,75.219.230.36,192.168.1.154,65335,924,TCP,60,S,deny,firewall-main
2026-02-11 15:03:46,75.219.230.36,192.168.1.154,59252,922,TCP,60,S,deny,firewall-main
2026-02-11 15:03:54,75.219.230.36,192.168.1.154,64632,565,TCP,60,S,deny,firewall-main
2026-02-11 15:04:02,75.219.230.36,192.168.1.154,62777,326,TCP,60,S,deny,firewall-main
2026-02-11 15:04:10,75.219.230.36,192.168.1.154,27999,879,TCP,60,S,deny,firewall-main
2026-02-11 15:04:18,75.219.230.36,192.168.1.154,7527,257,TCP,60,S,deny,firewall-main
2026-02-11 15:04:26,75.219.230.36,192.168.1.154,48759,759,TCP,60,S,deny,firewall-main
2026-02-11 15:04:34,75.219.230.36,192.168.1.154,17247,879,TCP,60,S,deny,firewall-main
2026-02-11 15:04:42,75.219.230.36,192.168.1.154,45348,237,TCP,60,S,deny,firewall-main
2026-02-11 15:04:50,75.219.230.36,192.168.1.154,1514,254,TCP,60,S,deny,firewall-main
2026-02-11 15:04:58,75.219.230.36,192.168.1.154,15010,320,TCP,60,S,deny,firewall-main
2026-02-11 15:05:07,75.219.230.36,192.168.1.154,33241,806,TCP,60,S,deny,firewall-main
2026-02-11 15:05:15,75.219.230.36,192.168.1.154,38910,652,TCP,60,S,deny,firewall-main
2026-02-11 15:05:23,34.82.174.237,192.168.1.218,13579,22,TCP,69,PA,deny,firewall-main
2026-02-11 15:05:31,34.82.174.237,192.168.1.218,1817,22,TCP,146,PA,deny,firewall-main
2026-02-11 15:05:39,34.82.174.237,192.168.1.218,37575,22,TCP,102,PA,deny,firewall-main
2026-02-11 15:05:48,34.82.174.237,192.168.1.218,23889,22,TCP,78,PA,deny,firewall-main
2026-02-11 15:05:55,34.82.174.237,192.168.1.218,24970,22,TCP,148,PA,deny,firewall-main
2026-02-11 15:06:03,34.82.174.237,192.168.1.218,22603,22,TCP,61,PA,deny,firewall-main
2026-02-11 15:06:12,34.82.174.237,192.168.1.218,18837,22,TCP,94,PA,deny,firewall-main
2026-02-11 15:06:19,34.82.174.237,192.168.1.218,19286,22,TCP,141,PA,deny,firewall-main
2026-02-11 15:06:28,34.82.174.237,192.168.1.218,27662,22,TCP,134,PA,deny,firewall-main
2026-02-11 15:06:36,34.82.174.237,192.168.1.218,11408,22,TCP,71,PA,deny,firewall-main
2026-02-11 15:06:44,34.82.174.237,192.168.1.218,61604,22,TCP,66,PA,deny,firewall-main
2026-02-11 15:06:52,34.82.174.237,192.168.1.218,21688,22,TCP,111,PA,deny,firewall-main
2026-02-11 15:06:59,34.82.174.237,192.168.1.218,36379,22,TCP,125,PA,deny,firewall-main
2026-02-11 15:07:07,34.82.174.237,192.168.1.218,48881,22,TCP,128,PA,deny,firewall-main
2026-02-11 15:07:15,34.82.174.237,192.168.1.218,20145,22,TCP,119,PA,deny,firewall-main
2026-02-11 15:07:23,34.82.174.237,192.168.1.218,16751,22,TCP,76,PA,deny,firewall-main
2026-02-11 15:07:30,34.82.174.237,192.168.1.218,10315,22,TCP,114,PA,deny,firewall-main
2026-02-11 15:07:39,34.82.174.237,192.168.1.218,30217,22,TCP,121,PA,deny,firewall-main
2026-02-11 15:07:47,34.82.174.237,192.168.1.218,37207,22,TCP,140,PA,deny,firewall-main
2026-02-11 15:07:55,34.82.174.237,192.168.1.218,51093,22,TCP,124,PA,deny,firewall-main
2026-02-11 15:08:02,34.82.174.237,192.168.1.218,10603,22,TCP,73,PA,deny,firewall-main
2026-02-11 15:08:11,34.82.174.237,192.168.1.218,12064,22,TCP,150,PA,deny,firewall-main
2026-02-11 15:08:19,34.82.174.237,192.168.1.218,20661,22,TCP,67,PA,deny,firewall-main
2026-02-11 15:08:27,34.82.174.237,192.168.1.218,22541,22,TCP,103,PA,deny,firewall-main
2026-02-11 15:08:35,34.82.174.237,192.168.1.218,14649,22,TCP,123,PA,deny,firewall-main
2026-02-11 15:08:43,34.82.174.237,192.168.1.218,21212,22,TCP,61,PA,deny,firewall-main
2026-02-11 15:08:51,34.82.174.237,192.168.1.218,41136,22,TCP,144,PA,deny,firewall-main
2026-02-11 15:08:59,34.82.174.237,192.168.1.218,51236,22,TCP,137,PA,deny,firewall-main
2026-02-11 15:09:07,34.82.174.237,192.168.1.218,47727,22,TCP,131,PA,allow,firewall-main
2026-02-11 15:09:15,34.82.174.237,192.168.1.218,31247,22,TCP,113,PA,deny,firewall-main
2026-02-11 15:09:23,34.82.174.237,192.168.1.218,60523,22,TCP,87,PA,allow,firewall-main
2026-02-11 15:09:32,34.82.174.237,192.168.1.218,41579,22,TCP,117,PA,deny,firewall-main
2026-02-11 15:09:40,34.82.174.237,192.168.1.218,20654,22,TCP,76,PA,deny,firewall-main
2026-02-11 15:09:48,34.82.174.237,192.168.1.218,16691,22,TCP,119,PA,deny,firewall-main
2026-02-11 15:09:56,34.82.174.237,192.168.1.218,19968,22,TCP,118,PA,deny,firewall-main
2026-02-11 15:10:03,9.47.113.49,192.168.1.201,41179,443,TCP,313,A,allow,switch-02
2026-02-11 15:10:12,220.77.55.38,192.168.1.194,9841,80,TCP,810,A,allow,switch-01
2026-02-11 15:10:20,192.168.1.25,192.168.1.93,54484,123,UDP,340,,allow,switch-02
2026-02-11 15:10:28,192.168.1.149,121.99.110.40,8383,514,UDP,541,,allow,switch-01
2026-02-11 15:10:36,192.168.1.40,192.168.1.120,32519,3306,TCP,1341,A,allow,switch-01
2026-02-11 15:10:43,192.168.1.5,137.132.22.131,9431,0,ICMP,616,,allow,switch-02
2026-02-11 15:10:51,34.243.240.6,192.168.1.106,63524,53,UDP,302,,allow,switch-02
2026-02-11 15:11:00,122.63.97.8,192.168.1.70,48156,0,ICMP,433,,allow,switch-02
2026-02-11 15:11:08,192.168.1.100,236.144.58.15,52490,53,UDP,1116,,allow,switch-01
2026-02-11 15:11:15,192.168.1.232,192.168.1.100,28608,443,TCP,711,A,allow,switch-03
2026-02-11 15:11:23,192.168.1.98,192.168.1.215,11525,443,TCP,653,A,allow,switch-03
2026-02-11 15:11:31,192.168.1.70,46.219.55.4,47642,161,UDP,1241,,allow,switch-02
2026-02-11 15:11:40,46.204.27.26,192.168.1.94,45674,22,TCP,133,PA,deny,firewall-main
2026-02-11 15:11:48,46.204.27.26,192.168.1.94,30856,22,TCP,87,PA,deny,firewall-main
2026-02-11 15:11:55,46.204.27.26,192.168.1.94,52262,22,TCP,125,PA,deny,firewall-main
2026-02-11 15:12:04,46.204.27.26,192.168.1.94,13593,22,TCP,100,PA,allow,firewall-main
2026-02-11 15:12:11,46.204.27.26,192.168.1.94,46253,22,TCP,91,PA,deny,firewall-main
2026-02-11 15:12:19,46.204.27.26,192.168.1.94,22182,22,TCP,111,PA,deny,firewall-main
2026-02-11 15:12:27,46.204.27.26,192.168.1.94,27715,22,TCP,136,PA,deny,firewall-main
2026-02-11 15:12:35,46.204.27.26,192.168.1.94,33733,22,TCP,147,PA,deny,firewall-main
2026-02-11 15:12:43,46.204.27.26,192.168.1.94,8015,22,TCP,143,PA,deny,firewall-main
2026-02-11 15:12:51,46.204.27.26,192.168.1.94,46940,22,TCP,91,PA,allow,firewall-main
2026-02-11 15:12:59,46.204.27.26,192.168.1.94,7917,22,TCP,60,PA,deny,firewall-main
2026-02-11 15:13:06,46.204.27.26,192.168.1.94,65247,22,TCP,139,PA,deny,firewall-main
2026-02-11 15:13:14,46.204.27.26,192.168.1.94,2624,22,TCP,78,PA,deny,firewall-main
2026-02-11 15:13:22,46.204.27.26,192.168.1.94,62434,22,TCP,70,PA,deny,firewall-main
2026-02-11 15:13:30,46.204.27.26,192.168.1.94,29892,22,TCP,133,PA,deny,firewall-main
2026-02-11 15:13:38,46.204.27.26,192.168.1.94,54680,22,TCP,105,PA,deny,firewall-main
2026-02-11 15:13:46,46.204.27.26,192.168.1.94,62932,22,TCP,99,PA,deny,firewall-main
2026-02-11 15:13:54,46.204.27.26,192.168.1.94,36891,22,TCP,94,PA,deny,firewall-main
2026-02-11 15:14:02,46.204.27.26,192.168.1.94,57277,22,TCP,93,PA,deny,firewall-main
2026-02-11 15:14:09,46.204.27.26,192.168.1.94,52049,22,TCP,129,PA,allow,firewall-main
2026-02-11 15:14:18,46.204.27.26,192.168.1.94,5080,22,TCP,135,PA,deny,firewall-main
2026-02-11 15:14:26,46.204.27.26,192.168.1.94,2530,22,TCP,95,PA,deny,firewall-main
2026-02-11 15:14:34,46.204.27.26,192.168.1.94,26758,22,TCP,115,PA,deny,firewall-main
2026-02-11 15:14:42,46.204.27.26,192.168.1.94,29397,22,TCP,65,PA,deny,firewall-main
2026-02-11 15:14:50,46.204.27.26,192.168.1.94,14264,22,TCP,125,PA,deny,firewall-main
2026-02-11 15:14:58,46.204.27.26,192.168.1.94,15959,22,TCP,129,PA,deny,firewall-main
2026-02-11 15:15:06,46.204.27.26,192.168.1.94,41047,22,TCP,128,PA,deny,firewall-main
2026-02-11 15:15:14,46.204.27.26,192.168.1.94,54167,22,TCP,116,PA,deny,firewall-main
2026-02-11 15:15:22,46.204.27.26,192.168.1.94,16197,22,TCP,79,PA,deny,firewall-main
2026-02-11 15:15:29,46.204.27.26,192.168.1.94,10288,22,TCP,87,PA,deny,firewall-main
2026-02-11 15:15:38,46.204.27.26,192.168.1.94,1378,22,TCP,95,PA,deny,firewall-main
2026-02-11 15:15:46,46.204.27.26,192.168.1.94,16332,22,TCP,121,PA,deny,firewall-main
2026-02-11 15:15:54,46.204.27.26,192.168.1.94,2515,22,TCP,87,PA,deny,firewall-main
2026-02-11 15:16:02,46.204.27.26,192.168.1.94,51958,22,TCP,72,PA,deny,firewall-main
2026-02-11 15:16:10,46.204.27.26,192.168.1.94,49762,22,TCP,146,PA,deny,firewall-main
2026-02-11 15:16:18,46.204.27.26,192.168.1.94,46953,22,TCP,146,PA,deny,firewall-main
2026-02-11 15:16:27,46.204.27.26,192.168.1.94,57125,22,TCP,72,PA,deny,firewall-main
2026-02-11 15:16:35,46.204.27.26,192.168.1.94,13819,22,TCP,127,PA,deny,firewall-main
2026-02-11 15:16:42,192.168.1.75,192.168.1.204,4147,514,UDP,589,,allow,switch-02
2026-02-11 15:16:50,192.168.1.43,21.142.240.251,2983,8080,TCP,802,A,allow,switch-03
2026-02-11 15:16:58,192.168.1.230,41.60.192.131,30377,514,UDP,621,,allow,switch-02
2026-02-11 15:17:06,192.168.1.98,192.168.1.115,54536,123,UDP,1393,,allow,switch-03
2026-02-11 15:17:15,192.168.1.222,192.168.1.170,56906,0,ICMP,1335,,allow,switch-01
2026-02-11 15:17:23,192.168.1.67,182.32.231.43,22324,443,TCP,595,A,allow,switch-03
2026-02-11 15:17:31,114.194.177.56,192.168.1.107,51551,123,UDP,761,,allow,switch-02
2026-02-11 15:17:39,136.119.134.170,192.168.1.88,10740,269,TCP,60,S,deny,firewall-main
2026-02-11 15:17:47,136.119.134.170,192.168.1.88,11522,143,TCP,60,S,deny,firewall-main
2026-02-11 15:17:54,136.119.134.170,192.168.1.88,38783,609,TCP,60,S,deny,firewall-main
2026-02-11 15:18:02,136.119.134.170,192.168.1.88,32451,346,TCP,60,S,deny,firewall-main
2026-02-11 15:18:10,136.119.134.170,192.168.1.88,64551,37,TCP,60,S,deny,firewall-main
2026-02-11 15:18:18,136.119.134.170,192.168.1.88,18501,693,TCP,60,S,deny,firewall-main
2026-02-11 15:18:25,136.119.134.170,192.168.1.88,45224,619,TCP,60,S,deny,firewall-main
2026-02-11 15:18:33,136.119.134.170,192.168.1.88,1054,508,TCP,60,S,deny,firewall-main
2026-02-11 15:18:41,136.119.134.170,192.168.1.88,4112,869,TCP,60,S,deny,firewall-main
2026-02-11 15:18:49,136.119.134.170,192.168.1.88,9965,851,TCP,60,S,deny,firewall-main
2026-02-11 15:18:57,136.119.134.170,192.168.1.88,33075,568,TCP,60,S,deny,firewall-main
2026-02-11 15:19:06,136.119.134.170,192.168.1.88,50658,980,TCP,60,S,deny,firewall-main
2026-02-11 15:19:14,136.119.134.170,192.168.1.88,13807,389,TCP,60,S,deny,firewall-main
2026-02-11 15:19:22,136.119.134.170,192.168.1.88,46533,881,TCP,60,S,deny,firewall-main
2026-02-11 15:19:30,136.119.134.170,192.168.1.88,2672,986,TCP,60,S,deny,firewall-main
2026-02-11 15:19:39,136.119.134.170,192.168.1.88,36041,712,TCP,60,S,deny,firewall-main
2026-02-11 15:19:46,136.119.134.170,192.168.1.88,47310,52,TCP,60,S,deny,firewall-main
2026-02-11 15:19:54,136.119.134.170,192.168.1.88,17854,612,TCP,60,S,deny,firewall-main
2026-02-11 15:20:02,136.119.134.170,192.168.1.88,16529,281,TCP,60,S,deny,firewall-main
2026-02-11 15:20:10,136.119.134.170,192.168.1.88,10315,84,TCP,60,S,deny,firewall-main
2026-02-11 15:20:18,136.119.134.170,192.168.1.88,31593,342,TCP,60,S,deny,firewall-main
2026-02-11 15:20:27,136.119.134.170,192.168.1.88,43425,388,TCP,60,S,deny,firewall-main
2026-02-11 15:20:35,136.119.134.170,192.168.1.88,31055,787,TCP,60,S,deny,firewall-main
2026-02-11 15:20:43,136.119.134.170,192.168.1.88,18929,396,TCP,60,S,deny,firewall-main
2026-02-11 15:20:51,136.119.134.170,192.168.1.88,12181,961,TCP,60,S,deny,firewall-main
2026-02-11 15:20:59,136.119.134.170,192.168.1.88,38571,110,TCP,60,S,deny,firewall-main
2026-02-11 15:21:07,136.119.134.170,192.168.1.88,36523,898,TCP,60,S,deny,firewall-main
2026-02-11 15:21:15,136.119.134.170,192.168.1.88,30088,640,TCP,60,S,deny,firewall-main
2026-02-11 15:21:23,136.119.134.170,192.168.1.88,63872,472,TCP,60,S,deny,firewall-main
2026-02-11 15:21:31,136.119.134.170,192.168.1.88,35913,795,TCP,60,S,deny,firewall-main
2026-02-11 15:21:39,192.168.1.95,21.134.243.149,56820,123,UDP,419,,allow,switch-02
2026-02-11 15:21:47,24.189.97.171,192.168.1.99,58868,123,UDP,804,,allow,switch-03
2026-02-11 15:21:55,192.168.1.122,192.168.1.214,36715,443,TCP,1145,A,allow,switch-03
2026-02-11 15:22:03,49.109.141.213,192.168.1.254,44048,22,TCP,149,PA,deny,firewall-main
2026-02-11 15:22:11,49.109.141.213,192.168.1.254,18327,22,TCP,87,PA,deny,firewall-main
2026-02-11 15:22:20,49.109.141.213,192.168.1.254,7447,22,TCP,89,PA,deny,firewall-main
2026-02-11 15:22:28,49.109.141.213,192.168.1.254,45403,22,TCP,146,PA,deny,firewall-main
2026-02-11 15:22:36,49.109.141.213,192.168.1.254,4179,22,TCP,64,PA,deny,firewall-main
2026-02-11 15:22:44,49.109.141.213,192.168.1.254,49807,22,TCP,64,PA,deny,firewall-main
2026-02-11 15:22:52,49.109.141.213,192.168.1.254,39419,22,TCP,98,PA,deny,firewall-main
2026-02-11 15:23:00,49.109.141.213,192.168.1.254,55002,22,TCP,126,PA,deny,firewall-main
2026-02-11 15:23:08,49.109.141.213,192.168.1.254,55392,22,TCP,134,PA,deny,firewall-main
2026-02-11 15:23:16,49.109.141.213,192.168.1.254,30464,22,TCP,78,PA,deny,firewall-main
2026-02-11 15:23:23,49.109.141.213,192.168.1.254,32745,22,TCP,138,PA,deny,firewall-main
2026-02-11 15:23:31,49.109.141.213,192.168.1.254,12629,22,TCP,142,PA,deny,firewall-main
2026-02-11 15:23:39,49.109.141.213,192.168.1.254,52422,22,TCP,144,PA,deny,firewall-main
2026-02-11 15:23:48,49.109.141.213,192.168.1.254,37735,22,TCP,122,PA,deny,firewall-main
2026-02-11 15:23:56,49.109.141.213,192.168.1.254,48591,22,TCP,148,PA,deny,firewall-main
2026-02-11 15:24:04,49.109.141.213,192.168.1.254,31987,22,TCP,128,PA,allow,firewall-main
2026-02-11 15:24:12,49.109.141.213,192.168.1.254,18910,22,TCP,79,PA,deny,firewall-main
2026-02-11 15:24:20,23.70.81.56,192.168.1.223,8033,8080,TCP,894,A,allow,switch-02
2026-02-11 15:24:27,192.168.1.124,132.113.133.38,20424,0,ICMP,108,,allow,switch-03
2026-02-11 15:24:36,192.168.1.4,192.168.1.105,46932,0,ICMP,1143,,allow,switch-02
2026-02-11 15:24:44,192.168.1.144,192.168.1.29,11042,161,UDP,924,,allow,switch-03
2026-02-11 15:24:52,107.87.162.167,192.168.1.247,27813,6,TCP,60,S,deny,firewall-main
2026-02-11 15:25:00,107.87.162.167,192.168.1.247,7451,984,TCP,60,S,deny,firewall-main
2026-02-11 15:25:08,107.87.162.167,192.168.1.247,52675,439,TCP,60,S,deny,firewall-main
2026-02-11 15:25:16,107.87.162.167,192.168.1.247,64351,305,TCP,60,S,deny,firewall-main
2026-02-11 15:25:24,107.87.162.167,192.168.1.247,51665,565,TCP,60,S,deny,firewall-main
2026-02-11 15:25:32,107.87.162.167,192.168.1.247,19556,789,TCP,60,S,deny,firewall-main
2026-02-11 15:25:40,107.87.162.167,192.168.1.247,62056,671,TCP,60,S,deny,firewall-main
2026-02-11 15:25:48,107.87.162.167,192.168.1.247,43270,428,TCP,60,S,deny,firewall-main
2026-02-11 15:25:55,107.87.162.167,192.168.1.247,5331,24,TCP,60,S,deny,firewall-main
2026-02-11 15:26:03,107.87.162.167,192.168.1.247,59756,335,TCP,60,S,deny,firewall-main
2026-02-11 15:26:12,107.87.162.167,192.168.1.247,42412,963,TCP,60,S,deny,firewall-main
2026-02-11 15:26:20,107.87.162.167,192.168.1.247,16232,379,TCP,60,S,deny,firewall-main
2026-02-11 15:26:28,107.87.162.167,192.168.1.247,14024,423,TCP,60,S,deny,firewall-main
2026-02-11 15:26:36,107.87.162.167,192.168.1.247,9632,703,TCP,60,S,deny,firewall-main
2026-02-11 15:26:44,107.87.162.167,192.168.1.247,3686,543,TCP,60,S,deny,firewall-main
2026-02-11 15:26:52,107.87.162.167,192.168.1.247,7738,43,TCP,60,S,deny,firewall-main
2026-02-11 15:27:00,107.87.162.167,192.168.1.247,62583,567,TCP,60,S,deny,firewall-main
2026-02-11 15:27:08,107.87.162.167,192.168.1.247,64123,271,TCP,60,S,deny,firewall-main
2026-02-11 15:27:17,107.87.162.167,192.168.1.247,65158,975,TCP,60,S,deny,firewall-main
2026-02-11 15:27:25,107.87.162.167,192.168.1.247,53682,563,TCP,60,S,deny,firewall-main
2026-02-11 15:27:32,107.87.162.167,192.168.1.247,15119,599,TCP,60,S,deny,firewall-main
2026-02-11 15:27:40,107.87.162.167,192.168.1.247,64104,925,TCP,60,S,deny,firewall-main
2026-02-11 15:27:48,107.87.162.167,192.168.1.247,36138,740,TCP,60,S,deny,firewall-main
2026-02-11 15:27:56,107.87.162.167,192.168.1.247,63654,606,TCP,60,S,deny,firewall-main
2026-02-11 15:28:04,107.87.162.167,192.168.1.247,29250,876,TCP,60,S,deny,firewall-main
2026-02-11 15:28:12,107.87.162.167,192.168.1.247,1946,290,TCP,60,S,deny,firewall-main
2026-02-11 15:28:20,107.87.162.167,192.168.1.247,24255,539,TCP,60,S,deny,firewall-main
2026-02-11 15:28:28,107.87.162.167,192.168.1.247,38988,359,TCP,60,S,deny,firewall-main
2026-02-11 15:28:35,107.87.162.167,192.168.1.247,53354,684,TCP,60,S,deny,firewall-main
2026-02-11 15:28:43,107.87.162.167,192.168.1.247,60018,742,TCP,60,S,deny,firewall-main
2026-02-11 15:28:51,107.87.162.167,192.168.1.247,62630,33,TCP,60,S,deny,firewall-main
2026-02-11 15:28:59,107.87.162.167,192.168.1.247,16852,359,TCP,60,S,deny,firewall-main
2026-02-11 15:29:07,107.87.162.167,192.168.1.247,35281,325,TCP,60,S,deny,firewall-main
2026-02-11 15:29:15,107.87.162.167,192.168.1.247,18942,65,TCP,60,S,deny,firewall-main
2026-02-11 15:29:23,242.211.162.25,192.168.1.231,25380,22,TCP,147,PA,deny,firewall-main
2026-02-11 15:29:31,242.211.162.25,192.168.1.231,59801,22,TCP,93,PA,deny,firewall-main
2026-02-11 15:29:39,242.211.162.25,192.168.1.231,40922,22,TCP,97,PA,deny,firewall-main
2026-02-11 15:29:47,242.211.162.25,192.168.1.231,31685,22,TCP,103,PA,deny,firewall-main
2026-02-11 15:29:55,242.211.162.25,192.168.1.231,3682,22,TCP,86,PA,deny,firewall-main
2026-02-11 15:30:02,242.211.162.25,192.168.1.231,49154,22,TCP,147,PA,deny,firewall-main
2026-02-11 15:30:10,242.211.162.25,192.168.1.231,58584,22,TCP,67,PA,deny,firewall-main
2026-02-11 15:30:18,242.211.162.25,192.168.1.231,8615,22,TCP,129,PA,deny,firewall-main
2026-02-11 15:30:26,242.211.162.25,192.168.1.231,57535,22,TCP,127,PA,deny,firewall-main
2026-02-11 15:30:35,242.211.162.25,192.168.1.231,61871,22,TCP,114,PA,deny,firewall-main
2026-02-11 15:30:43,242.211.162.25,192.168.1.231,39827,22,TCP,63,PA,deny,firewall-main
2026-02-11 15:30:51,242.211.162.25,192.168.1.231,28370,22,TCP,109,PA,deny,firewall-main
2026-02-11 15:30:59,242.211.162.25,192.168.1.231,39728,22,TCP,98,PA,deny,firewall-main
2026-02-11 15:31:07,242.211.162.25,192.168.1.231,29059,22,TCP,117,PA,deny,firewall-main
2026-02-11 15:31:15,242.211.162.25,192.168.1.231,16011,22,TCP,106,PA,allow,firewall-main
2026-02-11 15:31:23,242.211.162.25,192.168.1.231,41706,22,TCP,99,PA,deny,firewall-main
2026-02-11 15:31:31,242.211.162.25,192.168.1.231,12321,22,TCP,70,PA,deny,firewall-main
2026-02-11 15:31:39,242.211.162.25,192.168.1.231,19677,22,TCP,132,PA,deny,firewall-main
2026-02-11 15:31:47,242.211.162.25,192.168.1.231,44793,22,TCP,117,PA,deny,firewall-main
2026-02-11 15:31:55,242.211.162.25,192.168.1.231,29639,22,TCP,63,PA,deny,firewall-main
2026-02-11 15:32:03,192.168.1.128,192.168.1.112,6109,443,TCP,1370,A,allow,switch-01
2026-02-11 15:32:11,192.168.1.212,67.153.163.195,35431,443,TCP,859,A,allow,switch-02
2026-02-11 15:32:19,192.168.1.165,150.126.134.141,3555,80,TCP,1229,A,allow,switch-03
2026-02-11 15:32:27,192.168.1.84,127.138.227.74,42585,161,UDP,1187,,allow,switch-03
2026-02-11 15:32:36,29.162.126.137,192.168.1.115,63659,0,ICMP,1338,,allow,switch-03
2026-02-11 15:32:44,21.32.45.63,192.168.1.164,45307,22,TCP,72,PA,deny,firewall-main
2026-02-11 15:32:52,21.32.45.63,192.168.1.164,28629,22,TCP,115,PA,allow,firewall-main
2026-02-11 15:33:00,21.32.45.63,192.168.1.164,20073,22,TCP,115,PA,deny,firewall-main
2026-02-11 15:33:09,21.32.45.63,192.168.1.164,39984,22,TCP,81,PA,deny,firewall-main
2026-02-11 15:33:17,21.32.45.63,192.168.1.164,52090,22,TCP,63,PA,deny,firewall-main
2026-02-11 15:33:24,21.32.45.63,192.168.1.164,63362,22,TCP,87,PA,deny,firewall-main
2026-02-11 15:33:32,21.32.45.63,192.168.1.164,63136,22,TCP,76,PA,deny,firewall-main
2026-02-11 15:33:40,21.32.45.63,192.168.1.164,51440,22,TCP,61,PA,deny,firewall-main
2026-02-11 15:33:49,21.32.45.63,192.168.1.164,29490,22,TCP,93,PA,deny,firewall-main
2026-02-11 15:33:56,21.32.45.63,192.168.1.164,8967,22,TCP,107,PA,deny,firewall-main
2026-02-11 15:34:04,21.32.45.63,192.168.1.164,53512,22,TCP,72,PA,deny,firewall-main
2026-02-11 15:34:12,21.32.45.63,192.168.1.164,5831,22,TCP,64,PA,deny,firewall-main
2026-02-11 15:34:20,21.32.45.63,192.168.1.164,48916,22,TCP,150,PA,allow,firewall-main
2026-02-11 15:34:28,21.32.45.63,192.168.1.164,25561,22,TCP,144,PA,deny,firewall-main
2026-02-11 15:34:36,21.32.45.63,192.168.1.164,41590,22,TCP,117,PA,deny,firewall-main
2026-02-11 15:34:44,21.32.45.63,192.168.1.164,28758,22,TCP,143,PA,deny,firewall-main
2026-02-11 15:34:52,21.32.45.63,192.168.1.164,59327,22,TCP,98,PA,deny,firewall-main
