timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_size,flags,action,device_id
2024-02-01 01:13:33,192.168.1.12,10.0.50.6,2973,80,FTP,2649,None,allow,dmz-gateway
2024-02-01 01:14:29,192.168.1.232,10.0.50.14,47520,443,UDP,3673,None,allow,ids-sensor-01
2024-02-01 01:14:41,141.101.157.2,10.0.50.10,46332,80,UDP,1268,None,block,vpn-concentrator
2024-02-01 01:14:55,141.101.188.223,10.0.50.10,57051,80,UDP,1378,None,block,firewall-primary
2024-02-01 01:15:02,192.168.1.134,10.0.50.11,29711,443,SSH,1929,ACK,allow,ips-edge-01
2024-02-01 01:15:41,192.168.1.223,10.0.50.43,57309,1433,SMTP,2089,None,allow,ips-edge-01
2024-02-01 01:17:41,141.101.11.93,10.0.50.10,32119,80,UDP,1378,None,block,firewall-secondary
2024-02-01 01:18:32,192.168.1.73,10.0.50.42,30765,3389,TCP,3343,CWR,allow,ids-sensor-01
2024-02-01 01:19:22,185.122.3.4,10.0.50.18,29411,22,TCP,909,PSH-ACK,quarantine,dmz-gateway
2024-02-01 01:20:20,192.168.1.70,10.0.50.46,36915,445,DNS,3247,None,allow,internal-router-01
2024-02-01 01:20:40,192.168.1.237,10.0.50.3,13458,53,HTTPS,251,SYN,allow,vpn-concentrator
2024-02-01 01:20:48,192.168.1.175,1.1.1.1,56460,443,SSH,539,ACK,allow,firewall-secondary
2024-02-01 01:20:58,192.168.1.72,10.0.50.36,32908,3389,UDP,2889,None,allow,ids-sensor-01
2024-02-01 01:21:28,172.16.10.29,10.0.50.45,29227,53,SSH,2067,None,allow,ids-sensor-01
2024-02-01 01:22:05,172.16.10.25,10.0.50.45,39037,445,FTP,1983,None,allow,internal-router-01
2024-02-01 01:22:20,192.168.1.216,10.0.50.3,12303,3389,DNS,3805,None,allow,ips-edge-01
2024-02-01 01:23:08,192.168.1.12,10.0.50.11,41476,3389,SSH,784,FIN,allow,firewall-primary
2024-02-01 01:23:52,192.168.1.142,10.0.50.34,26505,1433,HTTPS,3317,ECE,allow,vpn-concentrator
2024-02-01 01:24:05,192.168.1.242,1.1.1.1,26753,1433,FTP,3245,None,allow,ips-edge-01
2024-02-01 01:24:31,192.168.1.87,10.0.50.43,36719,53,UDP,1067,None,allow,dmz-gateway
2024-02-01 01:24:31,192.168.1.225,10.0.50.2,6583,443,HTTPS,215,None,allow,ids-sensor-01
2024-02-01 01:25:11,192.168.1.15,10.0.50.28,48082,1433,SSH,3729,URG,allow,ids-sensor-01
2024-02-01 01:25:51,192.168.1.92,8.8.8.8,8906,53,SSH,728,SYN-ACK,allow,firewall-secondary
2024-02-01 01:26:59,192.168.1.77,10.0.50.36,16953,80,SMTP,3276,None,allow,firewall-primary
2024-02-01 01:27:10,192.168.1.112,10.0.50.7,30348,80,SSH,1948,FIN,allow,ips-edge-01
2024-02-01 01:29:28,192.168.1.189,10.0.50.8,56627,80,DNS,337,None,allow,vpn-concentrator
2024-02-01 01:30:38,192.168.1.109,10.0.50.38,35530,445,ICMP,2755,None,allow,ids-sensor-01
2024-02-01 01:30:57,192.168.1.129,10.0.50.12,3018,80,TCP,3149,FIN,allow,dmz-gateway
2024-02-01 01:33:33,192.168.1.251,10.0.50.16,13969,443,HTTPS,693,None,allow,internal-router-01
2024-02-01 01:34:11,141.101.75.47,10.0.50.10,6344,80,UDP,1201,None,block,ips-edge-01
2024-02-01 01:35:25,192.168.1.235,10.0.50.22,10775,1433,DNS,1459,None,allow,vpn-concentrator
2024-02-01 01:36:58,192.168.1.69,10.0.50.2,30796,53,TCP,3911,SYN,allow,firewall-primary
2024-02-01 01:38:09,192.168.1.74,10.0.50.6,52270,53,TCP,1644,SYN-ACK,allow,internal-router-01
2024-02-01 01:38:21,192.168.1.4,10.0.50.5,12562,445,TCP,1323,ACK,allow,vpn-concentrator
2024-02-01 01:38:46,192.168.1.72,10.0.50.22,15670,1433,SSH,1779,URG,allow,internal-router-01
2024-02-01 01:40:05,172.16.10.28,10.0.50.48,63346,445,UDP,3291,None,allow,ids-sensor-01
2024-02-01 01:40:44,192.168.1.36,10.0.50.16,42113,445,UDP,3353,None,allow,ids-sensor-01
2024-02-01 01:41:02,192.168.1.45,10.0.50.22,62523,650,TCP,64,SYN,deny,internal-router-01
2024-02-01 01:44:04,192.168.1.212,10.0.50.7,34323,443,UDP,984,None,allow,internal-router-01
2024-02-01 01:44:16,192.168.1.152,10.0.50.32,47731,1433,HTTP,3594,PSH-ACK,allow,ids-sensor-01
2024-02-01 01:45:17,192.168.1.212,10.0.50.36,5300,445,FTP,214,None,allow,internal-router-01
2024-02-01 01:45:27,192.168.1.137,10.0.50.19,27870,1433,ICMP,3771,None,allow,ips-edge-01
2024-02-01 01:46:15,141.101.236.191,10.0.50.10,13377,80,UDP,1309,None,block,vpn-concentrator
2024-02-01 01:46:20,192.168.1.45,10.0.50.10,23313,587,TCP,64,SYN,deny,vpn-concentrator
2024-02-01 01:46:40,172.16.10.22,10.0.50.38,49922,53,TCP,3995,ECE,allow,ids-sensor-01
2024-02-01 01:46:52,172.16.10.5,10.0.50.11,45334,1433,SMTP,2741,None,allow,dmz-gateway
2024-02-01 01:48:19,192.168.1.45,10.0.50.6,18807,906,TCP,64,SYN,deny,internal-router-01
2024-02-01 01:48:34,192.168.1.175,10.0.50.20,45640,3389,UDP,3879,None,allow,firewall-primary
2024-02-01 01:50:48,192.168.1.218,10.0.50.49,57521,445,ICMP,2039,None,allow,firewall-primary
2024-02-01 01:50:58,192.168.1.45,10.0.50.24,25744,558,TCP,64,SYN,deny,firewall-secondary
2024-02-01 01:51:39,198.51.100.15,10.0.50.41,52192,22,TCP,884,PSH-ACK,quarantine,firewall-secondary
2024-02-01 01:53:43,192.168.1.35,10.0.50.25,27084,1433,FTP,4069,None,allow,vpn-concentrator
2024-02-01 01:54:23,192.168.1.181,10.0.50.39,63979,80,DNS,2989,None,allow,firewall-primary
2024-02-01 01:56:28,192.168.1.172,10.0.50.41,60366,445,SSH,850,ACK,allow,ids-sensor-01
2024-02-01 01:57:00,192.168.1.25,10.0.50.49,27835,53,HTTPS,3064,PSH-ACK,allow,dmz-gateway
2024-02-01 02:00:05,203.0.113.42,10.0.50.21,44212,22,TCP,896,PSH-ACK,quarantine,dmz-gateway
2024-02-01 02:01:04,192.168.1.194,10.0.50.32,22795,53,SMTP,2921,None,allow,firewall-secondary
2024-02-01 02:03:19,192.168.1.232,10.0.50.8,30433,53,HTTP,3938,URG,allow,dmz-gateway
2024-02-01 02:03:19,192.168.1.75,10.0.50.31,16310,443,HTTP,3000,None,allow,firewall-secondary
2024-02-01 02:03:54,192.168.1.28,10.0.50.33,12862,1433,SMTP,3027,None,allow,ids-sensor-01
2024-02-01 02:04:09,192.168.1.160,10.0.50.4,2710,1433,FTP,612,None,allow,dmz-gateway
2024-02-01 02:04:09,192.168.1.124,10.0.50.6,7473,3389,SSH,2335,PSH-ACK,allow,firewall-primary
2024-02-01 02:07:44,192.168.1.156,10.0.50.39,22802,445,TCP,1115,URG,allow,firewall-secondary
2024-02-01 02:08:13,192.168.1.106,8.8.8.8,55970,80,SMTP,1785,None,allow,ips-edge-01
2024-02-01 02:09:05,192.168.1.29,10.0.50.20,48082,443,HTTP,3015,ECE,allow,ids-sensor-01
2024-02-01 02:09:38,192.168.1.123,10.0.50.43,13057,3389,SMTP,504,None,allow,vpn-concentrator
2024-02-01 02:09:56,192.168.1.57,10.0.50.11,32803,80,HTTP,1438,SYN-ACK,allow,ids-sensor-01
2024-02-01 02:10:34,45.33.22.11,10.0.50.1,11354,22,TCP,731,PSH-ACK,quarantine,firewall-secondary
2024-02-01 02:12:12,192.168.1.9,10.0.50.20,18421,80,HTTP,3420,ECE,allow,internal-router-01
2024-02-01 02:15:25,172.16.10.20,10.0.50.15,24953,80,HTTP,1666,URG,allow,ips-edge-01
2024-02-01 02:15:25,192.168.1.155,10.0.50.32,15100,53,SMTP,3579,None,allow,ips-edge-01
2024-02-01 02:15:36,192.168.1.24,10.0.50.18,17633,1433,SMTP,2392,None,allow,ips-edge-01
2024-02-01 02:18:14,141.101.139.132,10.0.50.10,24183,80,UDP,1281,None,block,internal-router-01
2024-02-01 02:20:48,192.168.1.73,10.0.50.13,10640,445,TCP,3929,PSH-ACK,allow,firewall-primary
2024-02-01 02:21:04,192.168.1.201,10.0.50.12,38230,53,UDP,2197,None,allow,ids-sensor-01
2024-02-01 02:21:30,192.168.1.9,10.0.50.22,26226,3389,FTP,3933,None,allow,vpn-concentrator
2024-02-01 02:21:38,172.16.10.15,10.0.50.13,29536,443,TCP,2301,PSH-ACK,allow,firewall-secondary
2024-02-01 02:22:45,192.168.1.177,10.0.50.22,62605,80,ICMP,2963,None,allow,ips-edge-01
2024-02-01 02:23:51,192.168.1.225,10.0.50.19,46792,80,TCP,3535,RST,allow,ids-sensor-01
2024-02-01 02:24:26,192.168.1.185,10.0.50.38,13450,53,HTTPS,1758,SYN,allow,ids-sensor-01
2024-02-01 02:24:47,172.16.10.26,10.0.50.32,7116,443,TCP,2026,None,allow,vpn-concentrator
2024-02-01 02:25:06,192.168.1.45,10.0.50.48,6732,375,TCP,64,SYN,deny,dmz-gateway
2024-02-01 02:25:25,141.101.143.3,10.0.50.10,43354,80,UDP,1428,None,block,dmz-gateway
2024-02-01 02:27:18,141.101.181.18,10.0.50.10,39731,80,UDP,1367,None,block,dmz-gateway
2024-02-01 02:31:03,192.168.1.45,10.0.50.31,6421,229,TCP,64,SYN,deny,firewall-secondary
2024-02-01 02:32:25,192.168.1.238,10.0.50.5,15570,80,UDP,176,None,allow,ips-edge-01
2024-02-01 02:33:16,192.168.1.33,10.0.50.6,8905,53,HTTPS,3007,URG,allow,firewall-secondary
2024-02-01 02:33:26,192.168.1.185,10.0.50.36,15606,80,HTTP,1237,PSH-ACK,allow,firewall-primary
2024-02-01 02:35:15,192.168.1.133,10.0.50.2,37522,443,ICMP,500,None,allow,ips-edge-01
2024-02-01 02:39:07,192.168.1.195,10.0.50.18,39320,53,HTTPS,3122,ECE,allow,internal-router-01
2024-02-01 02:39:38,141.101.26.99,10.0.50.10,23406,80,UDP,1414,None,block,vpn-concentrator
2024-02-01 02:43:21,192.168.1.207,10.0.50.22,1512,80,HTTP,3466,RST,allow,dmz-gateway
2024-02-01 02:43:29,141.101.71.128,10.0.50.10,27459,80,UDP,1313,None,block,vpn-concentrator
2024-02-01 02:46:37,172.16.10.7,10.0.50.6,37151,445,UDP,470,None,allow,dmz-gateway
2024-02-01 02:47:12,192.168.1.45,10.0.50.2,39623,539,TCP,64,SYN,deny,firewall-secondary
2024-02-01 02:48:06,192.168.1.45,10.0.50.32,54280,132,TCP,64,SYN,deny,ids-sensor-01
2024-02-01 02:48:20,192.168.1.228,10.0.50.5,16798,53,HTTPS,1734,FIN,allow,firewall-primary
2024-02-01 02:49:13,192.168.1.45,10.0.50.3,12365,625,TCP,64,SYN,deny,vpn-concentrator
2024-02-01 02:52:44,192.168.1.205,10.0.50.12,28246,1433,SMTP,2736,None,allow,ids-sensor-01
2024-02-01 02:54:45,192.168.1.28,10.0.50.16,6081,1433,TCP,2729,SYN-ACK,allow,firewall-primary
2024-02-01 02:55:43,192.168.1.132,10.0.50.28,2419,1433,ICMP,867,None,allow,ips-edge-01
2024-02-01 02:56:14,141.101.14.221,10.0.50.10,13434,80,UDP,1316,None,block,ids-sensor-01
2024-02-01 02:56:27,192.168.1.237,8.8.8.8,33679,443,SSH,809,SYN-ACK,allow,dmz-gateway
2024-02-01 02:56:53,192.168.1.88,10.0.50.44,43166,53,UDP,518,None,allow,vpn-concentrator
2024-02-01 03:01:44,192.168.1.155,10.0.50.18,34367,3389,SMTP,2195,None,allow,firewall-primary
2024-02-01 03:03:03,192.168.1.45,10.0.50.42,24535,843,TCP,64,SYN,deny,firewall-primary
2024-02-01 03:03:32,192.168.1.214,10.0.50.46,61967,80,ICMP,3026,None,allow,dmz-gateway
2024-02-01 03:04:57,192.168.1.45,10.0.50.5,9704,404,TCP,64,SYN,deny,dmz-gateway
2024-02-01 03:06:08,192.168.1.138,10.0.50.9,12755,1433,DNS,3758,None,allow,dmz-gateway
2024-02-01 03:09:52,192.168.1.116,10.0.50.24,12927,3389,FTP,2362,None,allow,ids-sensor-01
2024-02-01 03:10:19,192.168.1.45,10.0.50.6,2315,400,TCP,64,SYN,deny,ids-sensor-01
2024-02-01 03:10:27,192.168.1.71,10.0.50.7,27221,53,UDP,1759,None,allow,firewall-primary
2024-02-01 03:11:13,192.168.1.101,10.0.50.33,63138,1433,ICMP,1156,None,allow,ips-edge-01
2024-02-01 03:11:42,192.168.1.143,10.0.50.10,28360,443,HTTPS,1425,URG,allow,ids-sensor-01
2024-02-01 03:13:15,192.168.1.114,10.0.50.46,19005,445,ICMP,986,None,allow,vpn-concentrator
2024-02-01 03:13:15,192.168.1.93,10.0.50.42,55293,3389,SMTP,1822,None,allow,firewall-primary
2024-02-01 03:13:15,192.168.1.190,10.0.50.30,13975,80,HTTPS,1837,ECE,allow,internal-router-01
2024-02-01 03:13:32,192.168.1.215,10.0.50.14,27599,3389,SMTP,2778,None,allow,firewall-primary
2024-02-01 03:15:00,172.16.10.18,10.0.50.8,42376,80,DNS,3211,None,allow,firewall-secondary
2024-02-01 03:15:11,192.168.1.73,10.0.50.28,38622,53,TCP,993,None,allow,firewall-secondary
2024-02-01 03:19:46,192.168.1.123,10.0.50.31,41700,445,SMTP,1197,None,allow,internal-router-01
2024-02-01 03:19:58,192.168.1.146,10.0.50.11,59131,1433,SMTP,2268,None,allow,vpn-concentrator
2024-02-01 03:20:34,192.168.1.171,10.0.50.44,29314,443,DNS,3784,None,allow,vpn-concentrator
2024-02-01 03:21:32,192.168.1.34,10.0.50.27,10028,1433,HTTPS,420,RST,allow,firewall-primary
2024-02-01 03:23:38,192.168.1.143,8.8.8.8,19479,53,UDP,3562,None,allow,dmz-gateway
2024-02-01 03:27:19,172.16.10.22,10.0.50.4,47301,443,HTTPS,2560,RST,allow,ips-edge-01
2024-02-01 03:27:57,192.168.1.206,10.0.50.44,3823,445,FTP,3091,None,allow,vpn-concentrator
2024-02-01 03:28:08,192.168.1.171,10.0.50.9,1364,3389,TCP,760,SYN-ACK,allow,ids-sensor-01
2024-02-01 03:32:05,192.168.1.24,10.0.50.30,19853,3389,HTTPS,2161,SYN,allow,ips-edge-01
2024-02-01 03:33:20,192.168.1.186,10.0.50.23,25413,53,FTP,219,None,allow,firewall-secondary
2024-02-01 03:33:28,192.168.1.34,10.0.50.38,57879,445,SSH,2212,SYN,allow,firewall-primary
2024-02-01 03:35:07,192.168.1.63,10.0.50.38,37143,80,SSH,2335,URG,allow,ips-edge-01
2024-02-01 03:36:17,192.168.1.124,10.0.50.34,19768,443,TCP,2364,None,allow,dmz-gateway
2024-02-01 03:36:47,192.168.1.167,10.0.50.5,60507,80,UDP,3225,None,allow,internal-router-01
2024-02-01 03:37:27,192.168.1.160,10.0.50.49,64227,1433,TCP,3352,URG,allow,internal-router-01
2024-02-01 03:38:24,192.168.1.140,10.0.50.28,33830,3389,SSH,200,FIN,allow,firewall-secondary
2024-02-01 03:38:26,141.101.119.145,10.0.50.10,42234,80,UDP,1379,None,block,ids-sensor-01
2024-02-01 03:39:21,192.168.1.40,10.0.50.33,23203,80,HTTPS,473,PSH-ACK,allow,internal-router-01
2024-02-01 03:40:06,141.101.66.48,10.0.50.10,46780,80,UDP,1238,None,block,dmz-gateway
2024-02-01 03:40:09,192.168.1.189,10.0.50.28,44030,3389,TCP,653,URG,allow,vpn-concentrator
2024-02-01 03:41:46,172.16.10.26,10.0.50.18,9889,443,SMTP,3170,None,allow,firewall-secondary
2024-02-01 03:45:02,198.51.100.15,10.0.50.35,6686,22,TCP,581,PSH-ACK,quarantine,internal-router-01
2024-02-01 03:45:08,172.16.10.15,10.0.50.9,52079,80,TCP,1749,ACK,allow,ips-edge-01
2024-02-01 03:46:10,172.16.10.25,10.0.50.34,30007,445,SSH,1653,CWR,allow,ids-sensor-01
2024-02-01 03:46:33,141.101.95.86,10.0.50.10,44495,80,UDP,1320,None,block,internal-router-01
2024-02-01 03:47:23,192.168.1.55,10.0.50.47,59975,445,SSH,1133,None,allow,internal-router-01
2024-02-01 03:47:26,172.16.10.14,10.0.50.13,7244,53,ICMP,416,None,allow,internal-router-01
2024-02-01 03:48:48,192.168.1.155,10.0.50.3,21415,445,DNS,1880,None,allow,vpn-concentrator
2024-02-01 03:49:05,172.16.10.21,10.0.50.46,54667,80,HTTP,3322,CWR,allow,firewall-secondary
2024-02-01 03:49:16,192.168.1.72,10.0.50.32,18396,80,DNS,3846,None,allow,ids-sensor-01
2024-02-01 03:50:37,192.168.1.45,10.0.50.6,54881,633,TCP,64,SYN,deny,internal-router-01
2024-02-01 03:51:16,172.16.10.14,1.1.1.1,3535,53,HTTP,3393,None,allow,vpn-concentrator
2024-02-01 03:54:54,192.168.1.152,10.0.50.11,26548,80,ICMP,1128,None,allow,firewall-secondary
2024-02-01 03:54:54,192.168.1.74,10.0.50.33,21518,1433,FTP,226,None,allow,ips-edge-01
2024-02-01 03:55:29,185.122.3.4,10.0.50.31,4461,22,TCP,993,PSH-ACK,quarantine,firewall-secondary
2024-02-01 03:58:09,192.168.1.45,10.0.50.31,36884,371,TCP,64,SYN,deny,internal-router-01
2024-02-01 03:58:55,192.168.1.120,10.0.50.21,21137,3389,SMTP,1664,None,allow,firewall-primary
2024-02-01 03:59:23,192.168.1.236,10.0.50.36,41472,80,SSH,3191,FIN,allow,dmz-gateway
2024-02-01 04:00:20,141.101.97.175,10.0.50.10,4712,80,UDP,1333,None,block,ips-edge-01
2024-02-01 04:00:25,192.168.1.37,10.0.50.47,59151,3389,HTTP,2941,URG,allow,dmz-gateway
2024-02-01 04:00:34,45.33.22.11,10.0.50.42,31327,22,TCP,612,PSH-ACK,quarantine,internal-router-01
2024-02-01 04:00:51,172.16.10.27,10.0.50.20,28147,80,HTTP,218,SYN-ACK,allow,dmz-gateway
2024-02-01 04:01:09,192.168.1.176,10.0.50.41,45445,443,SSH,3385,URG,allow,dmz-gateway
2024-02-01 04:02:50,192.168.1.45,10.0.50.21,9967,559,TCP,64,SYN,deny,vpn-concentrator
2024-02-01 04:04:37,192.168.1.223,10.0.50.37,60921,80,FTP,499,None,allow,firewall-secondary
2024-02-01 04:05:17,192.168.1.45,10.0.50.35,16699,187,TCP,64,SYN,deny,internal-router-01
2024-02-01 04:05:20,45.33.22.11,10.0.50.24,55033,22,TCP,1131,PSH-ACK,quarantine,internal-router-01
2024-02-01 04:05:35,192.168.1.210,10.0.50.32,27124,1433,HTTP,2763,SYN-ACK,allow,vpn-concentrator
2024-02-01 04:06:31,192.168.1.45,10.0.50.42,59521,525,TCP,64,SYN,deny,internal-router-01
2024-02-01 04:06:46,203.0.113.42,10.0.50.27,46509,22,TCP,1053,PSH-ACK,quarantine,internal-router-01
2024-02-01 04:09:25,192.168.1.159,10.0.50.4,60850,3389,HTTPS,1568,SYN,allow,ips-edge-01
2024-02-01 04:10:31,192.168.1.46,10.0.50.37,11779,53,SSH,3679,RST,allow,firewall-primary
2024-02-01 04:10:36,192.168.1.31,10.0.50.46,18637,445,HTTP,2193,SYN,allow,dmz-gateway
2024-02-01 04:12:10,192.168.1.64,10.0.50.49,15009,53,TCP,2656,RST,allow,firewall-primary
2024-02-01 04:12:18,192.168.1.146,8.8.8.8,10371,3389,TCP,1315,URG,allow,firewall-secondary
2024-02-01 04:12:34,192.168.1.242,10.0.50.26,24083,80,DNS,3395,None,allow,firewall-primary
2024-02-01 04:13:19,141.101.32.247,10.0.50.10,16854,80,UDP,1364,None,block,ids-sensor-01
2024-02-01 04:14:15,141.101.172.158,10.0.50.10,63745,80,UDP,1371,None,block,ips-edge-01
2024-02-01 04:15:41,192.168.1.147,10.0.50.5,53968,80,HTTPS,1995,None,allow,firewall-primary
2024-02-01 04:16:24,192.168.1.143,10.0.50.22,25317,445,UDP,1913,None,allow,firewall-secondary
2024-02-01 04:16:44,192.168.1.45,10.0.50.45,39091,368,TCP,64,SYN,deny,dmz-gateway
2024-02-01 04:17:05,192.168.1.189,10.0.50.19,35923,1433,HTTP,84,RST,allow,dmz-gateway
